month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201704,94587,"union city, ca",338,205,,,96.771049,98.07583475,95.46626423,17,,,,,-48,,,2.5077,769050,,,2.7974
201704,94506,"danville, ca",5208,450,,,94.214928,94.94435012,93.48550588,24,,,,,-41,,,2.2462,1600050,,,5.8203
201704,94583,"san ramon, ca",2435,276,,,95.919009,94.94435012,96.89366786,24,,,,,-41,,,2.7692,960000,,,3.492
201704,94518,"concord, ca",3998,94,,,97.884047,97.3401245,98.42796957,19,,,,,-46,,,3.2923,685950,,,2.4951
201704,94530,"el cerrito, ca",3965,418,,,94.585927,99.37118783,89.80066654,11,,,,,-54,,,1.9692,845050,,,3.0738
201704,94301,"palo alto, ca",5849,1109,,,88.995787,94.94435012,83.04722379,24,,,,,-41,,,1.6308,4995050,,,18.1702
201704,94542,"hayward, ca",8408,1629,,,85.273219,87.02131673,83.52512105,35,,,,,-30,,,1.6462,995050,,,3.6195
201704,94598,"walnut creek, ca",3784,118,,,97.604226,96.85593913,98.3525121,21,,,,,-44,,,3.2615,975050,,,3.5467
201704,94602,"oakland, ca",2916,220,,,96.616991,99.45922153,93.77475948,10,,,,,-55,,,2.2923,749050,,,2.7246
201704,94577,"san leandro, ca",943,23,,,99.176256,99.45922153,98.89329057,10,,,,,-55,,,3.5692,598050,,,2.1753
201704,94517,"clayton, ca",8461,589,,,93.061058,87.02131673,99.10079859,35,,,,,-30,,,3.6923,799050,,,2.9065
201704,95128,"san jose, ca",2246,2608,,,79.038546,89.09639691,68.98069547,32,,,,,-33,,,1.2462,875050,,,3.183
201704,94588,"pleasanton, ca",3268,162,,,97.12004,98.41539332,95.82468717,16,,,,,-49,,,2.5692,995050,,,3.6195
201704,94601,"oakland, ca",1526,1254,,,88.008552,93.7810476,82.23605609,26,,,,,-39,,,1.6,499050,,,1.8152
201704,94803,"el sobrante, ca",4742,426,,,94.504182,94.94435012,94.06401308,24,,,,,-41,,,2.3231,525050,,,1.9098
201704,94566,"pleasanton, ca",1308,347,,,95.221027,96.17682198,94.26523297,22,,,,,-43,,,2.3385,1398850,,,5.0884
201704,94561,"oakley, ca",2505,362,,,95.076401,91.99522103,98.15758033,29,,,,,-36,,,3.1692,489050,,,1.7788
201704,94513,"brentwood, ca",584,587,,,93.061058,90.01446268,96.10765264,31,,,,,-34,,,2.6154,650050,,,2.3645
201704,94043,"mountain view, ca",2380,1618,,,85.317236,95.56058605,75.07388543,23,,,,,-42,,,1.3846,1250050,,,4.5471
201704,94549,"lafayette, ca",3882,316,,,95.47884,93.58611583,97.37156511,27,,,,,-38,,,2.9077,1495050,,,5.4383
201704,94533,"fairfield, ca",199,97,,,97.862039,97.69854744,98.02552977,18,,,,,-47,,,3.1231,365050,,,1.3278
201704,94022,"los altos, ca",6036,1262,,,87.91423,94.94435012,80.88410992,24,,,,,-41,,,1.5538,3700050,,,13.4594
201704,94526,"danville, ca",2987,255,,,96.201974,94.46016475,97.94378419,25,,,,,-40,,,3.0923,1299050,,,4.7254
201704,94545,"hayward, ca",4571,304,,,95.629755,93.7810476,97.47846318,26,,,,,-39,,,2.9385,680050,,,2.4736
201703,94043,"mountain view, ca",2380,1058,,,89.154974,97.42984694,80.88010204,21.5,,,,,-48.5,,,1.5923,1200050,,,4.5186
201703,94545,"hayward, ca",4571,80,,,98.30676,97.27678571,99.33673469,22,,,,,-48,,,4.0308,616550,,,2.3214
201703,94542,"hayward, ca",8408,885,,,90.577168,92.40433673,88.75,30.5,,,,,-39.5,,,1.9462,1099050,,,4.1383
201703,94705,"berkeley, ca",7574,278,,,96.055485,97.03443878,95.07653061,22.5,,,,,-47.5,,,2.5077,1699050,,,6.3976
201703,94509,"antioch, ca",384,393,,,94.63648,93.06760204,96.20535714,29.5,,,,,-40.5,,,2.6923,374000,,,1.4081
201703,94520,"concord, ca",2603,232,,,96.51148,94.39413265,98.62882653,27.5,,,,,-42.5,,,3.4615,399550,,,1.5043
201703,94303,"palo alto, ca",2385,790,,,91.304209,95.84183673,86.76658163,25,,,,,-45,,,1.8308,1774550,,,6.6819
201703,94605,"oakland, ca",1418,1088,,,88.85523,86.99617347,90.71428571,37,,,,,-33,,,2.0769,525050,,,1.9769
201703,94549,"lafayette, ca",3882,108,,,97.911352,99.09438776,96.72831633,15,,,,,-55,,,2.8231,1499050,,,5.6445
201703,94618,"oakland, ca",6117,62,,,98.606505,99.31760204,97.89540816,13.5,,,,,-56.5,,,3.1077,1275050,,,4.801
201703,94523,"pleasant hill, ca",2019,16,,,99.448342,99.19005102,99.70663265,14.5,,,,,-55.5,,,4.7462,725000,,,2.7298
201703,94578,"san leandro, ca",1838,145,,,97.560587,97.03443878,98.08673469,22.5,,,,,-47.5,,,3.1846,568050,,,2.1388
201703,94803,"el sobrante, ca",4742,271,,,96.132015,96.55612245,95.70790816,23.5,,,,,-46.5,,,2.6,567550,,,2.1369
201703,94611,"oakland, ca",894,219,,,96.661352,98.36734694,94.95535714,18.5,,,,,-51.5,,,2.4846,1091050,,,4.1081
201703,94517,"clayton, ca",8461,496,,,93.571429,88.14413265,98.99872449,36,,,,,-34,,,3.7308,819050,,,3.0839
201703,94546,"castro valley, ca",1110,38,,,98.982781,98.06122449,99.90433673,19.5,,,,,-50.5,,,5.4,734050,,,2.7639
201703,94518,"concord, ca",3998,593,,,92.751913,86.99617347,98.50765306,37,,,,,-33,,,3.3846,693000,,,2.6093
201703,94565,"pittsburg, ca",75,345,,,95.18176,93.82015306,96.54336735,28.5,,,,,-41.5,,,2.7692,409300,,,1.541
201703,94603,"oakland, ca",4769,1464,,,86.06824,85.33163265,86.80484694,38.5,,,,,-31.5,,,1.8308,400000,,,1.506
201703,94544,"hayward, ca",242,208,,,96.779337,96.37117347,97.1875,24,,,,,-46,,,2.9154,542050,,,2.0409
201703,94541,"hayward, ca",334,629,,,92.461735,89.43877551,95.48469388,34.5,,,,,-35.5,,,2.5615,569994,,,2.1461
201703,94566,"pleasanton, ca",1308,166,,,97.225765,97.60841837,96.84311224,21,,,,,-49,,,2.8385,1356050,,,5.106
201703,94588,"pleasanton, ca",3268,59,,,98.647959,99.61734694,97.67857143,10.5,,,,,-59.5,,,3.0538,966291,,,3.6384
201703,94596,"walnut creek, ca",4700,127,,,97.704082,97.03443878,98.37372449,22.5,,,,,-47.5,,,3.3,952050,,,3.5847
201703,94087,"sunnyvale, ca",480,796,,,91.285077,99.94260204,82.62755102,5.5,,,,,-64.5,,,1.6462,1648550,,,6.2074
201703,94601,"oakland, ca",1526,254,,,96.281888,98.48214286,94.08163265,18,,,,,-52,,,2.3769,498050,,,1.8752
201703,94577,"san leandro, ca",943,51,,,98.791454,98.20153061,99.38137755,19,,,,,-51,,,4.0846,565050,,,2.1275
201703,94597,"walnut creek, ca",3891,240,,,96.367985,95.31887755,97.41709184,26,,,,,-44,,,2.9769,744500,,,2.8032
201703,94598,"walnut creek, ca",3784,55,,,98.730867,98.55867347,98.90306122,17.5,,,,,-52.5,,,3.6308,939300,,,3.5367
201703,94506,"danville, ca",5208,120,,,97.78699,98.06122449,97.5127551,19.5,,,,,-50.5,,,3.0077,1474897.5,,,5.5535
201703,94804,"richmond, ca",1901,2408,,,80.05102,92.40433673,67.69770408,30.5,,,,,-39.5,,,1.2385,408500,,,1.538
201703,94607,"oakland, ca",3432,2136,,,81.690051,94.39413265,68.98596939,27.5,,,,,-42.5,,,1.2692,679050,,,2.5568
201703,94583,"san ramon, ca",2435,192,,,96.964286,96.37117347,97.55739796,24,,,,,-46,,,3.0231,955025,,,3.5959
201703,94595,"walnut creek, ca",4345,822,,,91.11926,93.06760204,89.17091837,29.5,,,,,-40.5,,,1.9692,492050,,,1.8526
201703,94806,"san pablo, ca",573,597,,,92.726403,95.84183673,89.61096939,25,,,,,-45,,,2,395545,,,1.4892
201703,94587,"union city, ca",338,295,,,95.841837,98.62882653,93.05484694,17,,,,,-53,,,2.2538,713450,,,2.6863
201703,95128,"san jose, ca",2246,1998,,,82.547832,94.39413265,70.70153061,27.5,,,,,-42.5,,,1.3077,962050,,,3.6224
201703,95126,"san jose, ca",1777,685,,,92.037628,96.07780612,87.99744898,24.5,,,,,-45.5,,,1.9,792050,,,2.9823
201703,94550,"livermore, ca",864,107,,,97.911352,96.55612245,99.26658163,23.5,,,,,-46.5,,,3.9615,1074050,,,4.0441
201703,94561,"oakley, ca",2505,541,,,93.211097,89.0752551,97.34693878,35,,,,,-35,,,2.9538,497800,,,1.8743
201703,94526,"danville, ca",2987,71,,,98.443878,97.77423469,99.11352041,20.5,,,,,-49.5,,,3.8231,1234050,,,4.6466
201703,94513,"brentwood, ca",584,798,,,91.281888,86.99617347,95.56760204,37,,,,,-33,,,2.5769,642000,,,2.4173
201703,94530,"el cerrito, ca",3965,613,,,92.624362,92.40433673,92.84438776,30.5,,,,,-39.5,,,2.2385,887050,,,3.34
201703,94531,"antioch, ca",2632,177,,,97.130102,95.84183673,98.41836735,25,,,,,-45,,,3.3231,467500,,,1.7602
201703,94609,"oakland, ca",4363,1476,,,86.007653,95.08928571,76.92602041,26.5,,,,,-43.5,,,1.4692,727550,,,2.7394
201703,94608,"emeryville, ca",1753,603,,,92.672194,99.09438776,86.25,15,,,,,-55,,,1.8,614550,,,2.3139
201703,94801,"richmond, ca",4554,1407,,,86.390306,94.78954082,77.99107143,27,,,,,-43,,,1.5,359050,,,1.3518
201703,94610,"oakland, ca",1626,113,,,97.841199,99.66836735,96.01403061,10,,,,,-60,,,2.6615,927550,,,3.4925
201703,95129,"san jose, ca",1950,1846,,,83.514031,99.78954082,67.23852041,8.5,,,,,-61.5,,,1.2308,1320550,,,4.9723
201703,94521,"concord, ca",1439,77,,,98.319515,97.60841837,99.03061224,21,,,,,-49,,,3.7462,635025,,,2.391
201703,95050,"santa clara, ca",1758,1181,,,88.140944,97.27678571,79.00510204,22,,,,,-48,,,1.5308,944994,,,3.5582
201703,94022,"los altos, ca",6036,1043,,,89.285714,96.55612245,82.01530612,23.5,,,,,-46.5,,,1.6231,4198050,,,15.8075
201703,94507,"alamo, ca",7738,343,,,95.194515,93.82015306,96.56887755,28.5,,,,,-41.5,,,2.7769,1937500,,,7.2954
201703,94621,"oakland, ca",4713,1797,,,83.836097,80.26785714,87.40433673,43.5,,,,,-26.5,,,1.8615,345050,,,1.2991
201703,94563,"orinda, ca",6671,433,,,94.215561,94.39413265,94.0369898,27.5,,,,,-42.5,,,2.3692,2047050,,,7.7079
201703,94553,"martinez, ca",700,49,,,98.826531,98.62882653,99.02423469,17,,,,,-53,,,3.7308,649950,,,2.4472
201703,94568,"dublin, ca",1043,319,,,95.551658,96.77933673,94.32397959,23,,,,,-47,,,2.4,951550,,,3.5829
201703,94306,"palo alto, ca",3515,913,,,90.395408,99.09438776,81.69642857,15,,,,,-55,,,1.6154,2549050,,,9.5982
201703,94552,"castro valley, ca",8047,2587,,,79.049745,65.66964286,92.42984694,55.5,,,,,-14.5,,,2.2,1299050,,,4.8914
201703,94619,"oakland, ca",4588,478,,,93.765944,95.08928571,92.44260204,26.5,,,,,-43.5,,,2.2,675050,,,2.5417
201703,94533,"fairfield, ca",199,39,,,98.970026,99.48979592,98.4502551,12,,,,,-58,,,3.3462,353050,,,1.3292
201703,94582,"san ramon, ca",2023,560,,,93.080357,96.07780612,90.08290816,24.5,,,,,-45.5,,,2.0308,1159550,,,4.3661
201703,95051,"santa clara, ca",416,532,,,93.258929,98.06122449,88.45663265,19.5,,,,,-50.5,,,1.9231,999550,,,3.7636
201703,94025,"menlo park, ca",1330,1817,,,83.72449,93.82015306,73.62882653,28.5,,,,,-41.5,,,1.3769,2265050,,,8.5288
201703,94602,"oakland, ca",2916,154,,,97.477679,97.03443878,97.92091837,22.5,,,,,-47.5,,,3.1154,737050,,,2.7752
201703,94551,"livermore, ca",1974,115,,,97.834821,95.84183673,99.82780612,25,,,,,-45,,,5.0846,654994,,,2.4662
201702,94545,"hayward, ca",4571,957,,,89.390447,79.61326674,99.1676271,55.5,,,,,-36,,,3.7188,715444,,,2.7836
201702,94531,"antioch, ca",2632,124,,,97.899859,98.31604559,97.48367269,23,,,,,-68.5,,,2.9219,482550,,,1.8774
201702,94578,"san leandro, ca",1838,167,,,97.352414,95.87014983,98.83467794,30,,,,,-61.5,,,3.4453,562050,,,2.1868
201702,94533,"fairfield, ca",199,239,,,96.590473,95.87014983,97.31079524,30,,,,,-61.5,,,2.8828,347550,,,1.3521
201702,94546,"castro valley, ca",1110,21,,,99.407735,99.02676399,99.78870534,19.5,,,,,-72,,,4.6406,767050,,,2.9844
201702,94566,"pleasanton, ca",1308,174,,,97.285184,96.53604815,98.03431938,28.5,,,,,-63,,,3.1094,1387438,,,5.3984
201702,94022,"los altos, ca",6036,2042,,,81.735818,78.07017544,85.40145985,58,,,,,-33.5,,,1.7344,4747550,,,18.4728
201702,94583,"san ramon, ca",2435,413,,,94.663209,92.43180945,96.89460878,36.5,,,,,-55,,,2.7813,1055050,,,4.1051
201702,94621,"oakland, ca",4713,451,,,94.288641,94.65360481,93.92367781,32.5,,,,,-59,,,2.3125,346550,,,1.3482
201702,94803,"el sobrante, ca",4742,1346,,,86.445127,80.27916507,92.61108977,54.5,,,,,-37,,,2.1797,592050,,,2.3035
201702,94801,"richmond, ca",4554,2218,,,80.615316,87.23908311,73.99154821,44.5,,,,,-47,,,1.3516,373800,,,1.4543
201702,94518,"concord, ca",3998,126,,,97.874248,96.53604815,99.21244718,28.5,,,,,-63,,,3.7734,670025,,,2.6069
201702,94526,"danville, ca",2987,62,,,98.588167,98.16877961,99.00755538,23.5,,,,,-68,,,3.5859,1287050,,,5.0078
201702,94587,"union city, ca",338,73,,,98.447304,99.36611602,97.52849276,17,,,,,-74.5,,,2.9297,629550,,,2.4494
201702,94577,"san leandro, ca",943,75,,,98.428096,98.66180049,98.19439109,21.5,,,,,-70,,,3.1484,639050,,,2.4864
201702,94603,"oakland, ca",4769,1085,,,88.337175,88.51325394,88.16109617,42.5,,,,,-49,,,1.8594,379050,,,1.4747
201702,94513,"brentwood, ca",584,888,,,90.107568,83.42937636,96.78576002,50,,,,,-41.5,,,2.7578,645525,,,2.5116
201702,94509,"antioch, ca",384,377,,,95.181841,93.60993725,96.75374568,34.5,,,,,-57,,,2.75,369950,,,1.4393
201702,94582,"san ramon, ca",2023,992,,,89.070303,88.23152772,89.90907927,43,,,,,-48.5,,,1.9609,1112550,,,4.3288
201702,95050,"santa clara, ca",1758,1136,,,88.020233,99.02676399,77.01370214,19.5,,,,,-72,,,1.4375,965050,,,3.7549
201702,94553,"martinez, ca",700,52,,,98.802664,98.16877961,99.43654757,23.5,,,,,-68,,,4,602050,,,2.3424
201702,94598,"walnut creek, ca",3784,69,,,98.472916,98.04712511,98.89870662,24,,,,,-67.5,,,3.5234,983550,,,3.8268
201702,94565,"pittsburg, ca",75,218,,,96.814573,97.81662185,95.81252401,25,,,,,-66.5,,,2.5859,427525,,,1.6633
201702,94507,"alamo, ca",7738,67,,,98.514535,98.5785632,98.45050583,22,,,,,-69.5,,,3.2422,1840000,,,7.1593
201702,94804,"richmond, ca",1901,1023,,,88.843002,94.16058394,83.52541939,33.5,,,,,-58,,,1.6484,375050,,,1.4591
201702,94597,"walnut creek, ca",3891,247,,,96.542451,95.87014983,97.21475221,30,,,,,-61.5,,,2.8672,687050,,,2.6732
201702,94601,"oakland, ca",1526,514,,,93.648354,98.5785632,88.71814573,22,,,,,-69.5,,,1.8906,530050,,,2.0623
201702,95128,"san jose, ca",2246,502,,,93.766808,99.66064797,87.87296709,14,,,,,-77.5,,,1.8438,991550,,,3.858
201702,94611,"oakland, ca",894,83,,,98.300038,98.16877961,98.43129722,23.5,,,,,-68,,,3.2344,949550,,,3.6946
201702,94568,"dublin, ca",1043,229,,,96.708926,98.43129722,94.98655398,22.5,,,,,-69,,,2.4453,940050,,,3.6576
201702,94549,"lafayette, ca",3882,125,,,97.893456,98.77705212,97.00986042,21,,,,,-70.5,,,2.8125,1471050,,,5.7237
201702,94806,"san pablo, ca",573,281,,,96.145473,98.16877961,94.12216673,23.5,,,,,-68,,,2.3359,397797.5,,,1.5477
201702,94521,"concord, ca",1439,16,,,99.510181,99.36611602,99.6542451,17,,,,,-74.5,,,4.3438,632500,,,2.4609
201702,94517,"clayton, ca",8461,315,,,95.742092,92.99526188,98.48892304,35.5,,,,,-56,,,3.2656,872050,,,3.393
201702,95126,"san jose, ca",1777,381,,,95.117813,99.57741068,90.65821488,15,,,,,-76.5,,,2.0156,787050,,,3.0623
201702,94550,"livermore, ca",864,22,,,99.401332,99.02676399,99.7758996,19.5,,,,,-72,,,4.625,887050,,,3.4514
201702,94087,"sunnyvale, ca",480,409,,,94.714432,99.86553976,89.56332437,10,,,,,-81.5,,,1.9453,1599050,,,6.2218
201702,94588,"pleasanton, ca",3268,160,,,97.451658,96.31835062,98.58496606,29,,,,,-62.5,,,3.3281,930050,,,3.6187
201702,94541,"hayward, ca",334,523,,,93.513894,90.22281982,96.80496863,40,,,,,-51.5,,,2.7656,549550,,,2.1381
201702,94608,"emeryville, ca",1753,445,,,94.339864,99.21244718,89.46728134,18,,,,,-73.5,,,1.9375,625050,,,2.4319
201702,95051,"santa clara, ca",416,379,,,95.146626,99.25726726,91.03598412,17.5,,,,,-74,,,2.0469,937050,,,3.6459
201702,94607,"oakland, ca",3432,1234,,,87.175054,99.48777052,74.86233833,16,,,,,-75.5,,,1.375,698550,,,2.7179
201702,94561,"oakley, ca",2505,72,,,98.453707,98.04712511,98.86028941,24,,,,,-67.5,,,3.4844,499950,,,1.9451
201702,94551,"livermore, ca",1974,33,,,99.110001,98.31604559,99.90395697,23,,,,,-68.5,,,5.1563,669494,,,2.6048
201702,94530,"el cerrito, ca",3965,305,,,95.902164,99.60942502,92.19490332,14.5,,,,,-77,,,2.1406,899050,,,3.4981
201702,94506,"danville, ca",5208,909,,,89.877065,82.69304648,97.06108337,51,,,,,-40.5,,,2.8281,1673550,,,6.5117
201702,94595,"walnut creek, ca",4345,868,,,90.382892,93.93008068,86.83570239,34,,,,,-57.5,,,1.7891,522295,,,2.0321
201702,94025,"menlo park, ca",1330,692,,,91.906774,98.86669228,84.94685619,20.5,,,,,-71,,,1.7109,2148938,,,8.3614
201702,94544,"hayward, ca",242,708,,,91.733897,84.81879882,98.64899475,48,,,,,-43.5,,,3.3516,542050,,,2.1089
201702,94563,"orinda, ca",6671,393,,,95.008964,96.07504162,93.94288641,29.5,,,,,-62,,,2.3125,2199050,,,8.5564
201702,94609,"oakland, ca",4363,616,,,92.604687,99.60942502,85.59994878,14.5,,,,,-77,,,1.7422,747300,,,2.9076
201702,94520,"concord, ca",2603,116,,,97.954284,97.27878089,98.62978614,26.5,,,,,-65,,,3.3438,418050,,,1.6265
201702,94043,"mountain view, ca",2380,1197,,,87.527212,99.48777052,75.56665386,16,,,,,-75.5,,,1.3984,1263550,,,4.9163
201702,94552,"castro valley, ca",8047,3523,,,73.133564,50.78114996,95.48597772,91.5,,,,,0,,,2.5234,1349050,,,5.249
201702,94523,"pleasant hill, ca",2019,5,,,99.804713,99.81431681,99.79510821,10.5,,,,,-81,,,4.6484,749050,,,2.9144
201702,94602,"oakland, ca",2916,48,,,98.834678,99.36611602,98.30323985,17,,,,,-74.5,,,3.1875,764050,,,2.9728
201702,94619,"oakland, ca",4588,587,,,92.806377,96.31835062,89.29440389,29,,,,,-62.5,,,1.9297,672050,,,2.6148
201702,94605,"oakland, ca",1418,633,,,92.402997,94.91612242,89.88987066,32,,,,,-59.5,,,1.9609,535050,,,2.0817
201702,94542,"hayward, ca",8408,449,,,94.304648,98.04712511,90.56217185,24,,,,,-67.5,,,2.0078,1064550,,,4.142
201701,94803,"el sobrante, ca",4742,1135,,,87.381089,81.70848496,93.05369342,66.5,,,,,-29,,,2.2231,519550,,,2.0784
201701,94551,"livermore, ca",1974,23,,,99.326438,98.73587435,99.91700185,33,,,,,-62.5,,,5.1157,706550,,,2.8266
201701,94507,"alamo, ca",7738,1039,,,88.233416,77.34150546,99.1253272,71,,,,,-24.5,,,3.7025,1850050,,,7.4015
201701,94544,"hayward, ca",242,243,,,96.341697,94.53489114,98.14850284,48,,,,,-47.5,,,3.124,539050,,,2.1564
201701,94611,"oakland, ca",894,111,,,97.931431,96.60984486,99.25301666,42.5,,,,,-53,,,3.7934,989050,,,3.9568
201701,94595,"walnut creek, ca",4345,601,,,92.421631,96.06078018,88.78248101,44,,,,,-51.5,,,1.9008,549295,,,2.1974
201701,94552,"castro valley, ca",8047,1535,,,84.667688,72.01047054,97.32490583,76,,,,,-19.5,,,2.876,1303050,,,5.213
201701,94605,"oakland, ca",1418,648,,,91.856605,88.15041818,95.56279129,59,,,,,-36.5,,,2.5207,529525,,,2.1183
201701,94025,"menlo park, ca",1330,492,,,93.561259,97.15890953,89.9636085,40.5,,,,,-55,,,1.9752,1757550,,,7.0314
201701,94526,"danville, ca",2987,112,,,97.925046,96.26508332,99.58500926,43.5,,,,,-52,,,4.281,1258938,,,5.0366
201701,95051,"santa clara, ca",416,384,,,94.812616,98.59541595,91.02981549,34,,,,,-61.5,,,2.0496,1029050,,,4.1168
201701,94545,"hayward, ca",4571,819,,,90.06576,87.42897274,92.7025474,60,,,,,-35.5,,,2.1818,676050,,,2.7045
201701,94533,"fairfield, ca",199,209,,,96.81734,95.6777118,97.95696865,45,,,,,-50.5,,,3.0579,369450,,,1.4779
201701,94583,"san ramon, ca",2435,43,,,98.927409,98.73587435,99.11894273,33,,,,,-62.5,,,3.6942,1090100,,,4.3611
201701,94531,"antioch, ca",2632,205,,,96.868416,96.60984486,97.12698717,42.5,,,,,-53,,,2.8264,475000,,,1.9002
201701,94608,"emeryville, ca",1753,222,,,96.705612,99.29770797,94.11351593,27,,,,,-68.5,,,2.3388,617550,,,2.4705
201701,94541,"hayward, ca",334,233,,,96.542808,96.47577093,96.60984486,43,,,,,-52.5,,,2.7107,566994,,,2.2682
201701,94598,"walnut creek, ca",3784,2882,,,76.543446,54.16586861,98.92102407,92.5,,,,,-3,,,3.5702,944800,,,3.7798
201701,94587,"union city, ca",338,235,,,96.510886,98.30811467,94.71365639,36,,,,,-59.5,,,2.4132,694545,,,2.7785
201701,94550,"livermore, ca",864,54,,,98.739067,97.86758603,99.61054715,38,,,,,-57.5,,,4.314,825024.5,,,3.3006
201701,95128,"san jose, ca",2246,791,,,90.340292,94.11351593,86.56706889,49,,,,,-46.5,,,1.7851,886050,,,3.5447
201701,94566,"pleasanton, ca",1308,47,,,98.84441,99.25940114,98.42941965,27.5,,,,,-68,,,3.2562,1375050,,,5.5011
201701,94506,"danville, ca",5208,1564,,,84.530422,70.44627466,98.61456937,77.5,,,,,-18,,,3.3554,1585050,,,6.3413
201701,94577,"san leandro, ca",943,24,,,99.316861,99.39347507,99.24024772,26,,,,,-69.5,,,3.7769,599050,,,2.3965
201701,94597,"walnut creek, ca",3891,123,,,97.81651,96.47577093,99.15724957,43,,,,,-52.5,,,3.7107,802000,,,3.2084
201701,94563,"orinda, ca",6671,707,,,91.25008,87.03313541,95.4670242,60.5,,,,,-35,,,2.5124,1873550,,,7.4955
201701,94561,"oakley, ca",2505,204,,,96.868416,95.87563047,97.86120156,44.5,,,,,-51,,,3.0248,499950,,,2
201701,94517,"clayton, ca",8461,717,,,91.084084,83.69405606,98.47411096,64.5,,,,,-31,,,3.281,850050,,,3.4007
201701,94521,"concord, ca",1439,107,,,97.992083,97.56113133,98.42303518,39,,,,,-56.5,,,3.2562,612525,,,2.4504
201701,94518,"concord, ca",3998,85,,,98.327268,98.17404073,98.48049544,37,,,,,-58.5,,,3.281,665050,,,2.6605
201701,94546,"castro valley, ca",1110,31,,,99.064675,98.30811467,99.82123476,36,,,,,-59.5,,,4.7107,736550,,,2.9466
201701,94621,"oakland, ca",4713,1774,,,83.208836,76.31998978,90.09768244,72,,,,,-23.5,,,1.9835,354550,,,1.4183
201701,94523,"pleasant hill, ca",2019,2,,,99.846773,99.71908319,99.97446211,20,,,,,-75.5,,,6.0248,730050,,,2.9206
201701,94588,"pleasanton, ca",3268,27,,,99.192364,99.17640299,99.20832535,28.5,,,,,-67,,,3.7603,962050,,,3.8488
201701,94801,"richmond, ca",4554,2080,,,81.274341,93.2005363,69.34814531,51,,,,,-44.5,,,1.2562,375050,,,1.5003
201701,94806,"san pablo, ca",573,369,,,94.97542,97.15890953,92.79193003,40.5,,,,,-55,,,2.1901,380050,,,1.5203
201701,94509,"antioch, ca",384,371,,,94.969035,96.60984486,93.32822575,42.5,,,,,-53,,,2.2479,386050,,,1.5443
201701,94022,"los altos, ca",6036,1984,,,81.88725,72.43184575,91.34265466,75.5,,,,,-20,,,2.0661,4572550,,,18.2937
201701,94582,"san ramon, ca",2023,542,,,92.961119,97.15890953,88.76332759,40.5,,,,,-55,,,1.9008,1156050,,,4.6249
201701,94619,"oakland, ca",4588,658,,,91.789568,93.85813701,89.72099853,49.5,,,,,-46,,,1.9587,550050,,,2.2004
201701,94804,"richmond, ca",1901,953,,,88.916555,98.49964885,79.33346102,35,,,,,-60.5,,,1.5041,372550,,,1.4903
201701,94601,"oakland, ca",1526,1060,,,88.022729,91.12558258,84.91987486,54.5,,,,,-41,,,1.7107,450050,,,1.8004
201701,94607,"oakland, ca",3432,952,,,88.919747,98.05273575,79.7867586,37.5,,,,,-58,,,1.5207,677545,,,2.7105
201701,94603,"oakland, ca",4769,688,,,91.505459,95.17333844,87.83757901,46.5,,,,,-49,,,1.8512,374700,,,1.4989
201701,94565,"pittsburg, ca",75,390,,,94.678542,94.76473217,94.5923514,47.5,,,,,-48,,,2.3967,431300,,,1.7253
201701,94513,"brentwood, ca",584,765,,,90.55098,85.0539488,96.04801124,63,,,,,-32.5,,,2.6033,644780,,,2.5794
